2195,कूपक,1.10.10,1.10.10.1.3,पुं.,वारिवर्गः,शुष्कनद्यादौ कृतगर्तः
2196,विदारक,1.10.10,1.10.10.1.4,पुं.,वारिवर्गः,शुष्कनद्यादौ कृतगर्तः
2197,नाव्य,1.10.10,1.10.10.2.1,वि.,वारिवर्गः,नौतरणयोग्यजलाशयः
2198,नौ,1.10.10,1.10.10.2.2,स्त्री.,वारिवर्गः,नौका
2199,तरणि,1.10.10,1.10.10.2.3,पुं.,वारिवर्गः,नौका
2200,तरि,1.10.10,1.10.10.2.4,स्त्री.,वारिवर्गः,नौका
2201,उडुप,1.10.11,1.10.11.1.1,नपुं.,वारिवर्गः,तृणादिनिर्मिततरणसाधनम्
2202,प्लव,1.10.11,1.10.11.1.2,पुं.,वारिवर्गः,तृणादिनिर्मिततरणसाधनम्
2203,कोल,1.10.11,1.10.11.1.3,पुं.,वारिवर्गः,तृणादिनिर्मिततरणसाधनम्
2204,स्रोतस्,1.10.11,1.10.11.1.4,नपुं.,वारिवर्गः,अकृत्रिमजलवाहनम्
2205,अम्बुसरण,1.10.11,1.10.11.1.5,नपुं.,वारिवर्गः,अकृत्रिमजलवाहनम्
2206,स्वतस्,1.10.11,1.10.11.1.6,पुं.,वारिवर्गः,अकृत्रिमजलवाहनम्
2207,आतर,1.10.11,1.10.11.2.1,पुं.,वारिवर्गः,नद्यादितरणे देयमूल्यम्
2208,तरपण्य,1.10.11,1.10.11.2.2,नपुं.,वारिवर्गः,नद्यादितरणे देयमूल्यम्
2209,द्रोणी,1.10.11,1.10.11.2.3,स्त्री.,वारिवर्गः,काष्ठजलवाहिनी
2210,सांयात्रिक,1.10.12,1.10.12.1.1,पुं.,वारिवर्गः,नौकया वाणिज्यकारी
2211,पोतवणिज्,1.10.12,1.10.12.1.2,पुं.,वारिवर्गः,नौकया वाणिज्यकारी
2212,कर्णधार,1.10.12,1.10.12.1.3,पुं.,वारिवर्गः,नाविकः
2213,नाविक,1.10.12,1.10.12.1.4,पुं.,वारिवर्गः,नाविकः
2214,नियामक,1.10.12,1.10.12.2.1,पुं.,वारिवर्गः,वहित्रवाहकः
2215,पोतवाह,1.10.12,1.10.12.2.2,पुं.,वारिवर्गः,वहित्रवाहकः
2216,कूपक,1.10.12,1.10.12.2.3,पुं.,वारिवर्गः,नौमध्यस्थरज्जुबन्धनकाष्ठम्
2217,गुणवृक्षक,1.10.12,1.10.12.2.4,पुं.,वारिवर्गः,नौमध्यस्थरज्जुबन्धनकाष्ठम्
2218,नौकादण्ड,1.10.13,1.10.13.1.1,पुं.,वारिवर्गः,नौकापार्श्वद्वयबन्द्धचालनकाष्ठम्
2219,क्षेपणी,1.10.13,1.10.13.1.2,स्त्री.,वारिवर्गः,नौकापार्श्वद्वयबन्द्धचालनकाष्ठम्
2220,अरित्र,1.10.13,1.10.13.1.3,नपुं.,वारिवर्गः,नौपृष्ठस्थचालनकाष्ठम्
2221,केनिपातक,1.10.13,1.10.13.1.4,पुं.,वारिवर्गः,नौपृष्ठस्थचालनकाष्ठम्
2222,अभ्रि,1.10.13,1.10.13.2.1,स्त्री.,वारिवर्गः,नौकाबन्धनार्थः काष्ठकुद्दालः
2223,काष्ठकुद्दाल,1.10.13,1.10.13.2.2,पुं.,वारिवर्गः,नौकाबन्धनार्थः काष्ठकुद्दालः
2224,सेकपात्र,1.10.13,1.10.13.2.3,नपुं.,वारिवर्गः,नौस्थजलनिःसारणपात्रम्
2225,सेचन,1.10.13,1.10.13.2.4,नपुं.,वारिवर्गः,नौस्थजलनिःसारणपात्रम्
2226,अर्धनाव,1.10.14,1.10.14.1.1,नपुं.,वारिवर्गः,अर्धनौका
2227,अतीतनौक,1.10.14,1.10.14.1.2,वि.,वारिवर्गः,नौकामतिक्रान्तजलादिः
2228,अतिनु,1.10.14,1.10.14.1.3,वि.,वारिवर्गः,नौकामतिक्रान्तजलादिः
2229,प्रसन्न,1.10.14,1.10.14.2.1,वि.,वारिवर्गः,निर्मलः
2230,आच्छ,1.10.14,1.10.14.2.2,वि.,वारिवर्गः,निर्मलः
2231,कलुष,1.10.14,1.10.14.2.3,वि.,वारिवर्गः,मलिनजलम्
2232,अनच्छ,1.10.14,1.10.14.2.4,वि.,वारिवर्गः,मलिनजलम्
2233,आविल,1.10.14,1.10.14.2.5,वि.,वारिवर्गः,मलिनजलम्
2234,निम्न,1.10.15,1.10.15.1.1,वि.,वारिवर्गः,गम्भीरम्
2235,गभीर,1.10.15,1.10.15.1.2,वि.,वारिवर्गः,गम्भीरम्
2236,गम्भीर,1.10.15,1.10.15.1.3,वि.,वारिवर्गः,गम्भीरम्
2237,उत्तान,1.10.15,1.10.15.1.4,वि.,वारिवर्गः,उत्तानम्
2238,अगाध,1.10.15,1.10.15.2.1,वि.,वारिवर्गः,अतिनिम्नप्रदेशः
2239,अतलस्पर्श,1.10.15,1.10.15.2.2,वि.,वारिवर्गः,अतिनिम्नप्रदेशः
2240,कैवर्त,1.10.15,1.10.15.2.3,पुं.,वारिवर्गः,धीवरः
2241,दाश,1.10.15,1.10.15.2.4,पुं.,वारिवर्गः,धीवरः
2242,धीवर,1.10.15,1.10.15.2.5,पुं.,वारिवर्गः,धीवरः
2243,आनाय,1.10.16,1.10.16.1.1,पुं.,वारिवर्गः,जालम्
2244,जाल,1.10.16,1.10.16.1.2,नपुं.,वारिवर्गः,जालम्
2245,चणसूत्र,1.10.16,1.10.16.1.3,नपुं.,वारिवर्गः,शणसूत्रजालम्
2246,पवित्रक,1.10.16,1.10.16.1.4,नपुं.,वारिवर्गः,शणसूत्रजालम्
2247,मत्स्याधानी,1.10.16,1.10.16.2.1,स्त्री.,वारिवर्गः,मत्स्यस्थापनपात्रम्
2248,कुवेणी,1.10.16,1.10.16.2.2,स्त्री.,वारिवर्गः,मत्स्यस्थापनपात्रम्
2249,बडिश,1.10.16,1.10.16.2.3,नपुं.,वारिवर्गः,मत्स्यवेधनम्
2250,मत्स्यवेधन,1.10.16,1.10.16.2.4,नपुं.,वारिवर्गः,मत्स्यवेधनम्
2251,पृथुरोमन्,1.10.17,1.10.17.1.1,पुं.,वारिवर्गः,मत्स्यः
2252,झष,1.10.17,1.10.17.1.2,पुं.,वारिवर्गः,मत्स्यः
2253,मत्स्य,1.10.17,1.10.17.1.3,पुं.,वारिवर्गः,मत्स्यः
2254,मीन,1.10.17,1.10.17.1.4,पुं.,वारिवर्गः,मत्स्यः
2255,वैसारिण,1.10.17,1.10.17.1.5,पुं.,वारिवर्गः,मत्स्यः
2256,अण्डज,1.10.17,1.10.17.1.6,पुं.,वारिवर्गः,मत्स्यः
2257,विसार,1.10.17,1.10.17.2.1,पुं.,वारिवर्गः,मत्स्यः
2258,शकुली,1.10.17,1.10.17.2.2,पुं.,वारिवर्गः,मत्स्यः
2259,गडक,1.10.17,1.10.17.2.3,पुं.,वारिवर्गः,गडकमत्स्यः
2260,शकुलार्भक,1.10.17,1.10.17.2.4,पुं.,वारिवर्गः,शकुलार्भकमत्स्यः
2261,सहस्रदंष्ट्र,1.10.18,1.10.18.1.1,पुं.,वारिवर्गः,बहुदंष्ट्रः मत्स्यः
2262,पाठीन,1.10.18,1.10.18.1.2,पुं.,वारिवर्गः,बहुदंष्ट्रः मत्स्यः
2263,उलूपिन्,1.10.18,1.10.18.1.3,पुं.,वारिवर्गः,शिशुमार-आकारमत्स्यः
2264,शिशुक,1.10.18,1.10.18.1.4,पुं.,वारिवर्गः,शिशुमार-आकारमत्स्यः
2265,नलमीन,1.10.18,1.10.18.2.1,पुं.,वारिवर्गः,नलवनचारिणो मत्स्यविशेषः
2266,चिलिचिम,1.10.18,1.10.18.2.2,पुं.,वारिवर्गः,नलवनचारिणो मत्स्यविशेषः
2267,प्रोष्ठी,1.10.18,1.10.18.2.3,स्त्री-पुं.,वारिवर्गः,प्रोष्ठीमत्स्यः
2268,शफरी,1.10.18,1.10.18.2.4,स्त्री-पुं.,वारिवर्गः,शफरीमत्स्यः
2269,क्षुद्राण्डमत्स्यसङ्घात,1.10.19,1.10.19.1.1,पुं.,वारिवर्गः,अण्डादचिरनिर्गतमत्स्यसङ्घम्
2270,पोताधान,1.10.19,1.10.19.1.2,नपुं.,वारिवर्गः,अण्डादचिरनिर्गतमत्स्यसङ्घम्
2271,झष,1.10.19,1.10.19.1.3,पुं.,वारिवर्गः,मत्स्यविशेषः
2272,रोहित,1.10.19,1.10.19.2.1,पुं.,वारिवर्गः,रोहितमत्स्यः
2273,मद्गुर,1.10.19,1.10.19.2.2,पुं.,वारिवर्गः,मद्गुरमत्स्यः
2274,शाल,1.10.19,1.10.19.2.3,पुं.,वारिवर्गः,शालमत्स्यः
2275,राजीव,1.10.19,1.10.19.2.4,पुं.,वारिवर्गः,राजीवमत्स्यः
2276,शकुल,1.10.19,1.10.19.2.5,पुं.,वारिवर्गः,शकुलमत्स्यः
2277,तिमि,1.10.19,1.10.19.2.6,पुं.,वारिवर्गः,तिमिमत्स्यः
2278,तिमिङ्गल,1.10.20,1.10.20.1.1,पुं.,वारिवर्गः,तिमिङ्गलमत्स्यः
2279,यादस्,1.10.20,1.10.20.1.2,नपुं.,वारिवर्गः,जलचरः
2280,जलजन्तु,1.10.20,1.10.20.1.3,पुं.,वारिवर्गः,जलचरः
2281,शिशुमार,1.10.20,1.10.20.2.1,पुं.,वारिवर्गः,जलजन्तुविशेषः
2282,उद्र,1.10.20,1.10.20.2.2,पुं.,वारिवर्गः,जलजन्तुविशेषः
2283,शङ्कु,1.10.20,1.10.20.2.3,पुं.,वारिवर्गः,जलजन्तुविशेषः
2284,मकर,1.10.20,1.10.20.2.4,पुं.,वारिवर्गः,जलजन्तुविशेषः
2285,कुलीर,1.10.21,1.10.21.1.1,पुं.,वारिवर्गः,कुलीरः
2286,कर्कटक,1.10.21,1.10.21.1.2,पुं.,वारिवर्गः,कुलीरः
2287,कूर्म,1.10.21,1.10.21.1.3,पुं.,वारिवर्गः,कूर्मः
2288,कमठ,1.10.21,1.10.21.1.4,पुं.,वारिवर्गः,कूर्मः
2289,कच्छप,1.10.21,1.10.21.1.5,पुं.,वारिवर्गः,कूर्मः
2290,ग्राह,1.10.21,1.10.21.2.1,पुं.,वारिवर्गः,ग्राहः
2291,अवहार,1.10.21,1.10.21.2.2,पुं.,वारिवर्गः,ग्राहः
2292,नक्र,1.10.21,1.10.21.2.3,पुं.,वारिवर्गः,नक्रः
2293,कुम्भीर,1.10.21,1.10.21.2.4,पुं.,वारिवर्गः,नक्रः
2294,महीलता,1.10.21,1.10.21.2.5,स्त्री.,वारिवर्गः,केचुवा इति जन्तुविशेषः
2295,गण्डूपद,1.10.22,1.10.22.1.1,पुं.,वारिवर्गः,केचुवा इति जन्तुविशेषः
2296,किञ्चुलक,1.10.22,1.10.22.1.2,पुं.,वारिवर्गः,केचुवा इति जन्तुविशेषः
2297,निहाका,1.10.22,1.10.22.1.3,स्त्री.,वारिवर्गः,'गोह' 'जलगोधिका' इति विख्यातजन्तुविशेषः
2298,गोधिका,1.10.22,1.10.22.1.4,स्त्री.,वारिवर्गः,'गोह' 'जलगोधिका' इति विख्यातजन्तुविशेषः
2299,रक्तपा,1.10.22,1.10.22.2.1,स्त्री.,वारिवर्गः,जलूका
2300,जलौका,1.10.22,1.10.22.2.2,स्त्री-बहु.,वारिवर्गः,जलूका
2301,जलौकस्,1.10.22,1.10.22.2.3,पुं.,वारिवर्गः,जलूका
2302,मुक्तास्फोट,1.10.23,1.10.23.1.1,पुं.,वारिवर्गः,शुक्तिका
2303,शुक्ति,1.10.23,1.10.23.1.2,स्त्री.,वारिवर्गः,शुक्तिका
2304,शङ्ख,1.10.23,1.10.23.1.3,पुं-नपुं.,वारिवर्गः,शङ्खः
2305,कम्बु,1.10.23,1.10.23.1.4,पुं-नपुं.,वारिवर्गः,शङ्खः
2306,क्षुद्रशङ्ख,1.10.23,1.10.23.2.1,पुं.,वारिवर्गः,सूक्ष्मशङ्खः
2307,शङ्खनख,1.10.23,1.10.23.2.2,पुं.,वारिवर्गः,सूक्ष्मशङ्खः
2308,शम्बूक,1.10.23,1.10.23.2.3,पुं.,वारिवर्गः,सर्वजलशुक्तिकाः
2309,जलशुक्ति,1.10.23,1.10.23.2.4,स्त्री.,वारिवर्गः,सर्वजलशुक्तिकाः
2310,भेक,1.10.24,1.10.24.1.1,पुं.,वारिवर्गः,मण्डूकः
2311,मण्डूक,1.10.24,1.10.24.1.2,पुं.,वारिवर्गः,मण्डूकः
2312,वर्षाभू,1.10.24,1.10.24.1.3,पुं.,वारिवर्गः,मण्डूकः
2313,शालूर,1.10.24,1.10.24.1.4,पुं.,वारिवर्गः,मण्डूकः
2314,प्लव,1.10.24,1.10.24.1.5,पुं.,वारिवर्गः,मण्डूकः
2315,दर्दुर,1.10.24,1.10.24.1.6,पुं.,वारिवर्गः,मण्डूकः
2316,शिली,1.10.24,1.10.24.2.1,स्त्री.,वारिवर्गः,क्षुद्रकिञ्चुलकजातिः
2317,गण्डूपदी,1.10.24,1.10.24.2.2,स्त्री.,वारिवर्गः,क्षुद्रकिञ्चुलकजातिः
2318,भेकी,1.10.24,1.10.24.2.3,स्त्री.,वारिवर्गः,मण्डूकी
2319,वर्षाभ्वी,1.10.24,1.10.24.2.4,स्त्री.,वारिवर्गः,मण्डूकी
2320,कमठी,1.10.24,1.10.24.2.5,स्त्री.,वारिवर्गः,कच्छपी
2321,डुलि,1.10.24,1.10.24.2.6,स्त्री.,वारिवर्गः,कच्छपी
2322,शृङ्गी,1.10.25,1.10.25.1.1,स्त्री.,वारिवर्गः,मद्गुरस्य स्त्री
2323,दुर्नामन्,1.10.25,1.10.25.1.2,पुं.,वारिवर्गः,जलूकाकार जलचरः
2324,दीर्घकोशिका,1.10.25,1.10.25.1.3,स्त्री.,वारिवर्गः,जलूकाकार जलचरः
2325,जलाशय,1.10.25,1.10.25.2.1,पुं.,वारिवर्गः,तटाकादयः
2326,जलाधार,1.10.25,1.10.25.2.2,पुं.,वारिवर्गः,तटाकादयः
2327,ह्रद,1.10.25,1.10.25.2.3,पुं.,वारिवर्गः,अगाधजलकूपः
2328,आहाव,1.10.26,1.10.26.1.1,पुं.,वारिवर्गः,कूपसमीपरचितजलाधारः
2329,निपान,1.10.26,1.10.26.1.2,नपुं.,वारिवर्गः,कूपसमीपरचितजलाधारः
2330,अन्धु,1.10.26,1.10.26.2.1,पुं.,वारिवर्गः,कूपः
2331,प्रहि,1.10.26,1.10.26.2.2,पुं.,वारिवर्गः,कूपः
2332,कूप,1.10.26,1.10.26.2.3,पुं.,वारिवर्गः,कूपः
2333,उदपान,1.10.26,1.10.26.2.4,पुं-नपुं.,वारिवर्गः,कूपः
2334,नेमि,1.10.27,1.10.27.1.1,स्त्री.,वारिवर्गः,कूपस्यान्तरे रज्ज्वादिधारणार्थदारुयन्त्रः
2335,त्रिका,1.10.27,1.10.27.1.2,स्त्री.,वारिवर्गः,कूपस्यान्तरे रज्ज्वादिधारणार्थदारुयन्त्रः
2336,वीनाह,1.10.27,1.10.27.1.3,पुं.,वारिवर्गः,कूपमुखे इष्टकादिभिर्बद्धः
2337,पुष्करिणी,1.10.27,1.10.27.2.1,स्त्री.,वारिवर्गः,समचतुरस्रखातः
2338,खात,1.10.27,1.10.27.2.2,नपुं.,वारिवर्गः,समचतुरस्रखातः
2339,अखात,1.10.27,1.10.27.2.3,पुं-नपुं.,वारिवर्गः,अकृत्रिमजलाशयः
2340,देवखातक,1.10.27,1.10.27.2.4,नपुं.,वारिवर्गः,अकृत्रिमजलाशयः
2341,पद्माकर,1.10.28,1.10.28.1.1,पुं.,वारिवर्गः,सपद्मागाधजलाशयः
2342,तडाग,1.10.28,1.10.28.1.2,पुं-नपुं.,वारिवर्गः,सपद्मागाधजलाशयः
2343,कासार,1.10.28,1.10.28.1.3,पुं.,वारिवर्गः,कृत्रिमपद्माकरः
2344,सरसी,1.10.28,1.10.28.1.4,स्त्री.,वारिवर्गः,कृत्रिमपद्माकरः
2345,सर,1.10.28,1.10.28.1.5,पुं.,वारिवर्गः,कृत्रिमपद्माकरः
2346,वेशन्त,1.10.28,1.10.28.2.1,पुं.,वारिवर्गः,अल्पजलाशयः
2347,पल्वल,1.10.28,1.10.28.2.2,पुं-नपुं.,वारिवर्गः,अल्पजलाशयः
2348,अल्पसरस्,1.10.28,1.10.28.2.3,नपुं.,वारिवर्गः,अल्पजलाशयः
2349,वापी,1.10.28,1.10.28.2.4,स्त्री.,वारिवर्गः,वापी
2350,दीर्घिका,1.10.28,1.10.28.2.5,स्त्री.,वारिवर्गः,वापी
2351,खेय,1.10.29,1.10.29.1.1,नपुं.,वारिवर्गः,दुर्गादिपरितः खातम्
2352,परिखा,1.10.29,1.10.29.1.2,स्त्री.,वारिवर्गः,दुर्गादिपरितः खातम्
2353,आधार,1.10.29,1.10.29.1.3,पुं.,वारिवर्गः,बान्ध इति ख्यातम्
2354,आलवाल,1.10.29,1.10.29.2.1,नपुं.,वारिवर्गः,वृक्षमूलकृतजलधारः
2355,आवाल,1.10.29,1.10.29.2.2,नपुं.,वारिवर्गः,वृक्षमूलकृतजलधारः
2356,आवाप,1.10.29,1.10.29.2.3,पुं.,वारिवर्गः,वृक्षमूलकृतजलधारः
2357,नदी,1.10.29,1.10.29.2.4,स्त्री.,वारिवर्गः,नदी
2358,सरित्,1.10.29,1.10.29.2.5,स्त्री.,वारिवर्गः,नदी
2359,तरङ्गिणी,1.10.30,1.10.30.1.1,स्त्री.,वारिवर्गः,नदी
2360,शैवलिनी,1.10.30,1.10.30.1.2,स्त्री.,वारिवर्गः,नदी
2361,तटिनी,1.10.30,1.10.30.1.3,स्त्री.,वारिवर्गः,नदी
2362,ह्रादिनी,1.10.30,1.10.30.1.4,स्त्री.,वारिवर्गः,नदी
2363,धुनी,1.10.30,1.10.30.1.5,स्त्री.,वारिवर्गः,नदी
2364,स्रोतस्विनी,1.10.30,1.10.30.2.1,स्त्री.,वारिवर्गः,नदी
2365,द्वीपवती,1.10.30,1.10.30.2.2,स्त्री.,वारिवर्गः,नदी
2366,स्रवन्ती,1.10.30,1.10.30.2.3,स्त्री.,वारिवर्गः,नदी
2367,निम्नगा,1.10.30,1.10.30.2.4,स्त्री.,वारिवर्गः,नदी
2368,आपगा,1.10.30,1.10.30.2.5,स्त्री.,वारिवर्गः,नदी
2369,कूलङ्कषा,1.10.30,1.10.30.3.1,स्त्री.,वारिवर्गः,नदी
2370,निर्झरिणी,1.10.30,1.10.30.3.2,स्त्री.,वारिवर्गः,नदी
2371,रोधोवक्रा,1.10.30,1.10.30.3.3,स्त्री.,वारिवर्गः,नदी
2372,सरस्वती,1.10.30,1.10.30.3.4,स्त्री.,वारिवर्गः,नदी
2373,गङ्गा,1.10.31,1.10.31.1.1,स्त्री.,वारिवर्गः,गङ्गा
2374,विष्णुपदी,1.10.31,1.10.31.1.2,स्त्री.,वारिवर्गः,गङ्गा
2375,जह्नुतनया,1.10.31,1.10.31.1.3,स्त्री.,वारिवर्गः,गङ्गा
2376,सुरनिम्नगा,1.10.31,1.10.31.1.4,स्त्री.,वारिवर्गः,गङ्गा
2377,भागीरथी,1.10.31,1.10.31.2.1,स्त्री.,वारिवर्गः,गङ्गा
2378,त्रिपथगा,1.10.31,1.10.31.2.2,स्त्री.,वारिवर्गः,गङ्गा
2379,त्रिस्रोतस्,1.10.31,1.10.31.2.3,स्त्री.,वारिवर्गः,गङ्गा
2380,भीष्मसू,1.10.31,1.10.31.2.4,स्त्री.,वारिवर्गः,गङ्गा
2381,कालिन्दी,1.10.32,1.10.32.1.1,स्त्री.,वारिवर्गः,यमुना
2382,सूर्यतनया,1.10.32,1.10.32.1.2,स्त्री.,वारिवर्गः,यमुना
2383,यमुना,1.10.32,1.10.32.1.3,स्त्री.,वारिवर्गः,यमुना
2384,शमनस्वसृ,1.10.32,1.10.32.1.4,स्त्री.,वारिवर्गः,यमुना
2385,रेवा,1.10.32,1.10.32.2.1,स्त्री.,वारिवर्गः,नर्मदा
2386,नर्मदा,1.10.32,1.10.32.2.2,स्त्री.,वारिवर्गः,नर्मदा
2387,सोमोद्भवा,1.10.32,1.10.32.2.3,स्त्री.,वारिवर्गः,नर्मदा
2388,मेखलकन्यका,1.10.32,1.10.32.2.4,स्त्री.,वारिवर्गः,नर्मदा
2389,करतोया,1.10.33,1.10.33.1.1,स्त्री.,वारिवर्गः,गौरीविवाहे कन्यादानोदकाज्जातनदी
2390,सदानीरा,1.10.33,1.10.33.1.2,स्त्री.,वारिवर्गः,गौरीविवाहे कन्यादानोदकाज्जातनदी
2391,बाहुदा,1.10.33,1.10.33.1.3,स्त्री.,वारिवर्गः,कार्तवीर्यावतारित नदी
2392,सैतवाहिनी,1.10.33,1.10.33.1.4,स्त्री.,वारिवर्गः,कार्तवीर्यावतारित नदी
2393,शतद्रु,1.10.33,1.10.33.2.1,स्त्री.,वारिवर्गः,शतद्रुः
2394,शुतुद्रि,1.10.33,1.10.33.2.2,स्त्री.,वारिवर्गः,शतद्रुः
2395,विपाशा,1.10.33,1.10.33.2.3,स्त्री.,वारिवर्गः,पापमोचिनी
2396,विपाश्,1.10.33,1.10.33.2.4,स्त्री.,वारिवर्गः,पापमोचिनी
2397,शोण,1.10.34,1.10.34.1.1,पुं.,वारिवर्गः,नदविशेषः
2398,हिरण्यवाह,1.10.34,1.10.34.1.2,पुं.,वारिवर्गः,नदविशेषः
2399,कुल्या,1.10.34,1.10.34.1.3,स्त्री.,वारिवर्गः,कृत्रिमस्वल्पनदी
2400,शरावती,1.10.34,1.10.34.2.1,स्त्री.,वारिवर्गः,शरावती नदी
2401,वेत्रवती,1.10.34,1.10.34.2.2,स्त्री.,वारिवर्गः,वेत्रवती नदी
2402,चन्द्रभागा,1.10.34,1.10.34.2.3,स्त्री.,वारिवर्गः,चन्द्रभागा नदी
2403,सरस्वती,1.10.34,1.10.34.2.4,स्त्री.,वारिवर्गः,सरस्वती नदी
2404,कावेरी,1.10.35,1.10.35.1.1,स्त्री.,वारिवर्गः,कावेरी नदी
2405,सम्भेद,1.10.35,1.10.35.1.2,पुं.,वारिवर्गः,नदीसङ्गमः
2406,सिन्धुसङ्गम,1.10.35,1.10.35.1.3,पुं.,वारिवर्गः,नदीसङ्गमः
2407,प्रणाली,1.10.35,1.10.35.2.1,स्त्री-पुं.,वारिवर्गः,कृत्रिमजलनिःसरणमार्गः
2408,दाविक,1.10.36,1.10.36.1.1,वि.,वारिवर्गः,देविका नद्यां भवः
2409,सारव,1.10.36,1.10.36.1.2,वि.,वारिवर्गः,सरयू नद्यां भवः
2410,सौगन्धिक,1.10.36,1.10.36.2.1,नपुं.,वारिवर्गः,शुक्लकल्हारम्
2411,कल्हार,1.10.36,1.10.36.2.2,नपुं.,वारिवर्गः,शुक्लकल्हारम्
2412,हल्लक,1.10.36,1.10.36.2.3,नपुं.,वारिवर्गः,रक्तकल्हारम्
2413,रक्तसन्ध्यक,1.10.36,1.10.36.2.4,नपुं.,वारिवर्गः,रक्तकल्हारम्
2414,उत्पल,1.10.37,1.10.37.1.1,नपुं.,वारिवर्गः,कुवलयम्
2415,कुवलय,1.10.37,1.10.37.1.2,नपुं.,वारिवर्गः,कुवलयम्
2416,नीलाम्बुजन्मन्,1.10.37,1.10.37.1.3,नपुं.,वारिवर्गः,नीलोत्पलम्
2417,इन्दीवर,1.10.37,1.10.37.2.1,नपुं.,वारिवर्गः,नीलोत्पलम्
2418,कुमुद,1.10.37,1.10.37.2.2,पुं-नपुं.,वारिवर्गः,शुक्लोत्पलम्
2419,कैरव,1.10.37,1.10.37.2.3,नपुं.,वारिवर्गः,शुक्लोत्पलम्
2420,शालूक,1.10.38,1.10.38.1.1,नपुं.,वारिवर्गः,उत्पलकन्दः
2421,वारिपर्णी,1.10.38,1.10.38.1.2,स्त्री.,वारिवर्गः,जलकुम्भिका
2422,कुम्भिका,1.10.38,1.10.38.1.3,स्त्री.,वारिवर्गः,जलकुम्भिका
2423,जलनीली,1.10.38,1.10.38.2.1,स्त्री.,वारिवर्गः,शेवालः
2424,शैवाल,1.10.38,1.10.38.2.2,नपुं.,वारिवर्गः,शेवालः
2425,शैवल,1.10.38,1.10.38.2.3,पुं.,वारिवर्गः,शेवालः
2426,कुमुद्वती,1.10.38,1.10.38.2.4,स्त्री.,वारिवर्गः,कुमुदयुक्तदेशः
2427,कुमुदिनी,1.10.39,1.10.39.1.1,स्त्री.,वारिवर्गः,कुमुदयुक्तदेशः
2428,नलिनी,1.10.39,1.10.39.1.2,स्त्री.,वारिवर्गः,पद्मसङ्घातः
2429,बिसिनी,1.10.39,1.10.39.1.3,स्त्री.,वारिवर्गः,पद्मसङ्घातः
2430,पद्मिनीमुखा,1.10.39,1.10.39.1.4,स्त्री.,वारिवर्गः,पद्मसङ्घातः
2431,पद्म,1.10.39,1.10.39.2.1,पुं-नपुं.,वारिवर्गः,पद्मम्
2432,नलिन,1.10.39,1.10.39.2.2,नपुं.,वारिवर्गः,पद्मम्
2433,अरविन्द,1.10.39,1.10.39.2.3,नपुं.,वारिवर्गः,पद्मम्
2434,महोत्पल,1.10.39,1.10.39.2.4,नपुं.,वारिवर्गः,पद्मम्
2435,सहस्रपत्र,1.10.40,1.10.40.1.1,नपुं.,वारिवर्गः,पद्मम्
2436,कमल,1.10.40,1.10.40.1.2,नपुं.,वारिवर्गः,पद्मम्
2437,शतपत्र,1.10.40,1.10.40.1.3,नपुं.,वारिवर्गः,पद्मम्
2438,कुशेशय,1.10.40,1.10.40.1.4,नपुं.,वारिवर्गः,पद्मम्
2439,पङ्केरुह,1.10.40,1.10.40.2.1,नपुं.,वारिवर्गः,पद्मम्
2440,तामरस,1.10.40,1.10.40.2.2,नपुं.,वारिवर्गः,पद्मम्
2441,सारस,1.10.40,1.10.40.2.3,नपुं.,वारिवर्गः,पद्मम्
2442,सरसीरुह,1.10.40,1.10.40.2.4,नपुं.,वारिवर्गः,पद्मम्
2443,बिसप्रसून,1.10.41,1.10.41.1.1,नपुं.,वारिवर्गः,पद्मम्
2444,राजीव,1.10.41,1.10.41.1.2,नपुं.,वारिवर्गः,पद्मम्
2445,पुष्कर,1.10.41,1.10.41.1.3,नपुं.,वारिवर्गः,पद्मम्
2446,अम्भोरुह,1.10.41,1.10.41.1.4,नपुं.,वारिवर्गः,पद्मम्
2447,पुण्डरीक,1.10.41,1.10.41.2.1,नपुं.,वारिवर्गः,शुभ्रकमलम्
2448,सिताम्भोज,1.10.41,1.10.41.2.2,नपुं.,वारिवर्गः,शुभ्रकमलम्
2449,रक्तसरोरुह,1.10.41,1.10.41.2.3,नपुं.,वारिवर्गः,रक्तकमलम्
2450,रक्तोत्पल,1.10.42,1.10.42.1.1,नपुं.,वारिवर्गः,रक्तकमलम्
2451,कोकनद,1.10.42,1.10.42.1.2,नपुं.,वारिवर्गः,रक्तकमलम्
2452,नाल,1.10.42,1.10.42.1.3,पुं-नपुं.,वारिवर्गः,उत्पलादिदण्डः
2453,नाल,1.10.42,1.10.42.1.4,पुं-नपुं.,वारिवर्गः,उत्पलादिदण्डः
2454,मृणाल,1.10.42,1.10.42.2.1,पुं-नपुं.,वारिवर्गः,अब्जादीनाम् मूलम्
2455,बिस,1.10.42,1.10.42.2.2,नपुं.,वारिवर्गः,अब्जादीनाम् मूलम्
2456,षण्ड,1.10.42,1.10.42.2.3,पुं-नपुं.,वारिवर्गः,अब्जादीनाम् समूहः
2457,करहाट,1.10.43,1.10.43.1.1,पुं.,वारिवर्गः,पद्मकन्दः
2458,शिफाकन्द,1.10.43,1.10.43.1.2,पुं-नपुं.,वारिवर्गः,पद्मकन्दः
2459,किञ्जल्क,1.10.43,1.10.43.1.3,पुं.,वारिवर्गः,पद्मकेसरः
