641,सर्वज्ञ,1.1.13.1.1,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
651,सुगत,1.1.13.1.2,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
661,बुद्ध,1.1.13.1.3,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
671,धर्मराज,1.1.13.1.4,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
681,तथागत,1.1.13.1.5,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
691,समन्तभद्र,1.1.13.2.1,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
701,भगवत्,1.1.13.2.2,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
711,मारजित्,1.1.13.2.3,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
721,लोकजित्,1.1.13.2.4,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
731,जिन,1.1.13.2.5,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
741,षडभिज्ञ,1.1.14.1.1,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
751,दशबल,1.1.14.1.2,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
761,अद्वयवादिन्,1.1.14.1.3,स्वर्गवर्गः,बुद्धःబుద్ధుడు,
771,विनायक,1.1.14.1.4,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
781,मुनीन्द्र,1.1.14.2.1,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
791,श्रीघन,1.1.14.2.2,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
801,शास्तृ,1.1.14.2.3,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
811,मुनि,1.1.14.2.4,स्वर्गवर्गः,बुद्धः,బుద్ధుడు
821,शाक्यमुनि,1.1.14.2.5,स्वर्गवर्गः,शाक्यः, బుద్ధుడు
831,शाक्यसिंह,1.1.15.1.1,स्वर्गवर्गः,शाक्यः,బుద్ధుడు
841,सर्वार्थसिद्ध,1.1.15.1.2,स्वर्गवर्गः,शाक्यः,బుద్ధుడు
851,शौद्धोदनि,1.1.15.1.3,स्वर्गवर्गः,शाक्यः,బుద్ధుడు
861,गौतम,1.1.15.2.1,स्वर्गवर्गः,शाक्यः,బుద్ధుడు
871,अर्कबन्धु,1.1.15.2.2,स्वर्गवर्गः,शाक्यः,బుద్ధుడు
881,मायादेवीसुत,1.1.15.2.3,स्वर्गवर्गः,शाक्यः,బుద్ధుడు
891,ब्रह्मन्,1.1.16.1.1,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
901,आत्मभू,1.1.16.1.2,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
911,सुरज्येष्ठ,1.1.16.1.3,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
921,परमेष्ठिन्,1.1.16.1.4,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
931,पितामह,1.1.16.1.5,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
941,हिरण्यगर्भ,1.1.16.2.1,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
951,लोकेश,1.1.16.2.2,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
961,स्वयम्भू,1.1.16.2.3,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
971,चतुरानन,1.1.16.2.4,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
981,धातृ,1.1.17.1.1,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
991,अब्जयोनि,1.1.17.1.2,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1001,द्रुहिण,1.1.17.1.3,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1011,विरिञ्चि,1.1.17.1.4,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1021,कमलासन,1.1.17.1.5,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1031,स्रष्टृ,1.1.17.2.1,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1041,प्रजापति,1.1.17.2.2,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1051,वेधस्,1.1.17.2.3,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1061,विधातृ,1.1.17.2.4,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1071,विश्वसृज्,1.1.17.2.5,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1081,विधि,1.1.17.2.6,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1091,नाभिजन्मन्,1.1.17.3.1,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1101,अण्डज,1.1.17.3.2,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1111,पूर्व,1.1.17.3.3,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1121,निधन,1.1.17.3.4,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1131,कमलोद्भव,1.1.17.3.5,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1141,सदानन्द,1.1.17.4.1,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1151,रजोमूर्तिन्,1.1.17.4.2,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1161,सत्यक,1.1.17.4.3,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1171,हंसवाहन,1.1.17.4.4,स्वर्गवर्गः,ब्रह्मा,బ్రహ్మదేవుడు
1181,विष्णु,1.1.18.1.1,स्वर्गवर्गः,विष्णुः,విష్ణువు
1191,नारायण,1.1.18.1.2,स्वर्गवर्गः,विष्णुः,విష్ణువు
1201,कृष्ण,1.1.18.1.3,स्वर्गवर्गः,विष्णुः,విష్ణువు
1211,वैकुण्ठ,1.1.18.1.4,स्वर्गवर्गः,विष्णुः,విష్ణువు
1221,विष्टरश्रवस्,1.1.18.1.5,स्वर्गवर्गः,विष्णुः,విష్ణువు
1231,दामोदर,1.1.18.2.1,स्वर्गवर्गः,विष्णुः,విష్ణువు
